LegSF.fam3.00157	Legume.fam3.01807
LegSF.fam3.00157	Legume.fam3.04178
LegSF.fam3.00157	Legume.fam3.05070
LegSF.fam3.00157	Legume.fam3.05086
LegSF.fam3.00157	Legume.fam3.05374
LegSF.fam3.00157	Legume.fam3.05531
LegSF.fam3.00157	Legume.fam3.15751
LegSF.fam3.00162	Legume.fam3.24150
LegSF.fam3.00162	Legume.fam3.00236
LegSF.fam3.00162	Legume.fam3.00386
LegSF.fam3.00162	Legume.fam3.10082
LegSF.fam3.00162	Legume.fam3.11413
LegSF.fam3.00162	Legume.fam3.11873
LegSF.fam3.00162	Legume.fam3.16698
LegSF.fam3.00162	Legume.fam3.17209
LegSF.fam3.00162	Legume.fam3.18347
LegSF.fam3.00166	Legume.fam3.15871
LegSF.fam3.00166	Legume.fam3.02192
LegSF.fam3.00166	Legume.fam3.02992
LegSF.fam3.00166	Legume.fam3.06658
LegSF.fam3.00166	Legume.fam3.07307
LegSF.fam3.00166	Legume.fam3.08011
LegSF.fam3.00166	Legume.fam3.18793
LegSF.fam3.00166	Legume.fam3.21147
LegSF.fam3.00166	Legume.fam3.22231
LegSF.fam3.00188	Legume.fam3.23149
LegSF.fam3.00188	Legume.fam3.01071
LegSF.fam3.00188	Legume.fam3.01422
LegSF.fam3.00188	Legume.fam3.03443
LegSF.fam3.00188	Legume.fam3.03954
LegSF.fam3.00188	Legume.fam3.03985
LegSF.fam3.00188	Legume.fam3.10037
LegSF.fam3.00188	Legume.fam3.18805
LegSF.fam3.00219	Legume.fam3.10276
LegSF.fam3.00219	Legume.fam3.01698
LegSF.fam3.00219	Legume.fam3.02500
LegSF.fam3.00219	Legume.fam3.04461
LegSF.fam3.00219	Legume.fam3.07154
LegSF.fam3.00219	Legume.fam3.09366
LegSF.fam3.00219	Legume.fam3.20528
LegSF.fam3.00219	Legume.fam3.20948
LegSF.fam3.00221	Legume.fam3.02772
LegSF.fam3.00221	Legume.fam3.02385
LegSF.fam3.00221	Legume.fam3.02533
LegSF.fam3.00221	Legume.fam3.04753
LegSF.fam3.00221	Legume.fam3.04987
LegSF.fam3.00221	Legume.fam3.05535
LegSF.fam3.00221	Legume.fam3.05713
LegSF.fam3.00221	Legume.fam3.14584
LegSF.fam3.00237	Legume.fam3.13745
LegSF.fam3.00237	Legume.fam3.00491
LegSF.fam3.00237	Legume.fam3.07790
LegSF.fam3.00237	Legume.fam3.08036
LegSF.fam3.00237	Legume.fam3.08183
LegSF.fam3.00237	Legume.fam3.10561
LegSF.fam3.00237	Legume.fam3.14232
LegSF.fam3.00237	Legume.fam3.16631
LegSF.fam3.00240	Legume.fam3.14743
LegSF.fam3.00240	Legume.fam3.00129
LegSF.fam3.00240	Legume.fam3.06715
LegSF.fam3.00240	Legume.fam3.08744
LegSF.fam3.00240	Legume.fam3.10160
LegSF.fam3.00240	Legume.fam3.12069
LegSF.fam3.00240	Legume.fam3.12258
LegSF.fam3.00240	Legume.fam3.18789
LegSF.fam3.00245	Legume.fam3.20996
LegSF.fam3.00245	Legume.fam3.03094
LegSF.fam3.00245	Legume.fam3.04046
LegSF.fam3.00245	Legume.fam3.07387
LegSF.fam3.00245	Legume.fam3.07807
LegSF.fam3.00245	Legume.fam3.10640
LegSF.fam3.00245	Legume.fam3.12621
LegSF.fam3.00245	Legume.fam3.13081
LegSF.fam3.00248	Legume.fam3.04091
LegSF.fam3.00248	Legume.fam3.00863
LegSF.fam3.00248	Legume.fam3.01767
LegSF.fam3.00248	Legume.fam3.07597
LegSF.fam3.00248	Legume.fam3.09258
LegSF.fam3.00248	Legume.fam3.10774
LegSF.fam3.00248	Legume.fam3.22147
LegSF.fam3.00248	Legume.fam3.24315
LegSF.fam3.00255	Legume.fam3.01310
LegSF.fam3.00255	Legume.fam3.01202
LegSF.fam3.00255	Legume.fam3.03155
LegSF.fam3.00255	Legume.fam3.05174
LegSF.fam3.00255	Legume.fam3.07859
LegSF.fam3.00255	Legume.fam3.11537
LegSF.fam3.00255	Legume.fam3.13037
LegSF.fam3.00255	Legume.fam3.17212
LegSF.fam3.00260	Legume.fam3.22003
LegSF.fam3.00260	Legume.fam3.02451
LegSF.fam3.00260	Legume.fam3.06870
LegSF.fam3.00260	Legume.fam3.09568
LegSF.fam3.00260	Legume.fam3.14175
LegSF.fam3.00260	Legume.fam3.17125
LegSF.fam3.00260	Legume.fam3.18461
LegSF.fam3.00264	Legume.fam3.23992
LegSF.fam3.00264	Legume.fam3.07690
LegSF.fam3.00264	Legume.fam3.16834
LegSF.fam3.00264	Legume.fam3.17871
LegSF.fam3.00264	Legume.fam3.19696
LegSF.fam3.00264	Legume.fam3.20576
LegSF.fam3.00264	Legume.fam3.22514
LegSF.fam3.00289	Legume.fam3.07165
LegSF.fam3.00289	Legume.fam3.03819
LegSF.fam3.00289	Legume.fam3.04315
LegSF.fam3.00289	Legume.fam3.05371
LegSF.fam3.00289	Legume.fam3.07035
LegSF.fam3.00289	Legume.fam3.14828
LegSF.fam3.00289	Legume.fam3.18868
LegSF.fam3.00321	Legume.fam3.04058
LegSF.fam3.00321	Legume.fam3.01144
LegSF.fam3.00321	Legume.fam3.03157
LegSF.fam3.00321	Legume.fam3.04770
LegSF.fam3.00321	Legume.fam3.06434
LegSF.fam3.00321	Legume.fam3.16025
LegSF.fam3.00321	Legume.fam3.19136
LegSF.fam3.00331	Legume.fam3.00460
LegSF.fam3.00331	Legume.fam3.02424
LegSF.fam3.00331	Legume.fam3.07682
LegSF.fam3.00331	Legume.fam3.11702
LegSF.fam3.00331	Legume.fam3.11711
LegSF.fam3.00331	Legume.fam3.14717
LegSF.fam3.00331	Legume.fam3.23271
LegSF.fam3.00382	Legume.fam3.09647
LegSF.fam3.00382	Legume.fam3.00873
LegSF.fam3.00382	Legume.fam3.01693
LegSF.fam3.00382	Legume.fam3.02609
LegSF.fam3.00382	Legume.fam3.04785
LegSF.fam3.00382	Legume.fam3.13653
LegSF.fam3.00386	Legume.fam3.02734
LegSF.fam3.00386	Legume.fam3.00413
LegSF.fam3.00386	Legume.fam3.01682
LegSF.fam3.00386	Legume.fam3.08276
LegSF.fam3.00386	Legume.fam3.13111
LegSF.fam3.00386	Legume.fam3.19163
LegSF.fam3.00387	Legume.fam3.03323
LegSF.fam3.00387	Legume.fam3.00559
LegSF.fam3.00387	Legume.fam3.00804
LegSF.fam3.00387	Legume.fam3.02485
LegSF.fam3.00387	Legume.fam3.02589
LegSF.fam3.00387	Legume.fam3.04507
LegSF.fam3.00399	Legume.fam3.15186
LegSF.fam3.00399	Legume.fam3.00770
LegSF.fam3.00399	Legume.fam3.03909
LegSF.fam3.00399	Legume.fam3.05358
LegSF.fam3.00399	Legume.fam3.20652
LegSF.fam3.00399	Legume.fam3.23199
LegSF.fam3.00416	Legume.fam3.14601
LegSF.fam3.00416	Legume.fam3.02895
LegSF.fam3.00416	Legume.fam3.05881
LegSF.fam3.00416	Legume.fam3.08447
LegSF.fam3.00416	Legume.fam3.09510
LegSF.fam3.00416	Legume.fam3.19100
LegSF.fam3.00432	Legume.fam3.20512
LegSF.fam3.00432	Legume.fam3.01402
LegSF.fam3.00432	Legume.fam3.01824
LegSF.fam3.00432	Legume.fam3.03447
LegSF.fam3.00432	Legume.fam3.08091
LegSF.fam3.00432	Legume.fam3.09704
LegSF.fam3.00448	Legume.fam3.01009
LegSF.fam3.00448	Legume.fam3.04123
LegSF.fam3.00448	Legume.fam3.05595
LegSF.fam3.00448	Legume.fam3.06280
LegSF.fam3.00448	Legume.fam3.06536
LegSF.fam3.00448	Legume.fam3.21123
LegSF.fam3.00455	Legume.fam3.01608
LegSF.fam3.00455	Legume.fam3.05462
LegSF.fam3.00455	Legume.fam3.07584
LegSF.fam3.00455	Legume.fam3.11475
LegSF.fam3.00455	Legume.fam3.11596
LegSF.fam3.00455	Legume.fam3.13843
LegSF.fam3.00460	Legume.fam3.21392
LegSF.fam3.00460	Legume.fam3.00430
LegSF.fam3.00460	Legume.fam3.02438
LegSF.fam3.00460	Legume.fam3.18242
LegSF.fam3.00460	Legume.fam3.20132
