#pan_ID	anns_in_og	genes_in_og	acacr.Acra3RX	aesev.CIAT22838	arath.Col0	bauva.BV-YZ2020	cerca.ISC453364	chafa.ISC494698	glyma.Wm82	lotja.MG20	medtr.A17_HM341	paran.WU01x14	phach.longxuteng	phavu.G19833	prupe.Lovell	quisa.S10	sento.Myeongyun	singl.CAF01	treor.RG33x02	vitvi.PN40024
LegSF.fam3.01838	18	90	2	2	7	6	3	4	4	3	9	4	6	4	4	5	4	3	5	15	
LegSF.fam3.01839	18	93	5	4	5	8	4	5	8	3	2	4	7	5	5	8	5	7	4	4	
LegSF.fam3.01840	18	25	1	1	2	2	2	1	2	1	2	1	2	2	1	1	1	1	1	1	
LegSF.fam3.01841	12	62	0	0	13	2	2	8	0	7	0	4	1	0	1	3	6	10	5	0	
LegSF.fam3.01842	17	23	1	2	1	1	1	2	3	0	1	1	1	2	1	1	1	1	1	2	
LegSF.fam3.01843	18	61	4	2	4	4	4	3	4	3	3	4	3	2	3	5	3	3	4	3	
LegSF.fam3.01844	18	26	1	1	1	2	2	1	1	2	1	2	3	1	1	2	1	2	1	1	
LegSF.fam3.01845	17	31	1	1	1	3	9	1	4	0	1	1	1	2	1	1	1	1	1	1	
LegSF.fam3.01846	18	23	1	1	1	1	1	1	2	1	4	1	1	2	1	1	1	1	1	1	
LegSF.fam3.01847	3	18	0	0	0	0	0	0	0	3	14	0	0	0	0	0	0	1	0	0	
LegSF.fam3.01848	17	31	1	0	2	1	1	1	5	1	1	2	1	5	3	1	2	1	2	1	
LegSF.fam3.01849	18	48	2	3	2	3	2	2	6	2	2	2	3	3	4	3	2	3	2	2	
LegSF.fam3.01850	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
LegSF.fam3.01851	18	21	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	
LegSF.fam3.01852	18	54	3	3	2	3	2	4	5	2	4	4	2	3	3	3	3	2	4	2	
LegSF.fam3.01853	18	33	1	1	1	3	1	1	4	3	2	1	2	3	1	1	2	2	1	3	
LegSF.fam3.01854	18	53	3	2	2	4	2	2	4	2	2	6	3	2	2	3	3	3	4	4	
LegSF.fam3.01855	18	39	1	1	1	1	1	1	9	4	1	2	1	1	1	4	1	1	3	5	
LegSF.fam3.01856	2	29	0	3	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	
LegSF.fam3.01857	18	30	2	1	1	1	1	2	5	1	3	1	1	2	1	2	1	2	1	2	
LegSF.fam3.01858	18	27	1	2	2	1	1	2	1	1	2	2	3	1	1	2	2	1	1	1	
LegSF.fam3.01859	12	18	1	1	0	4	1	1	1	3	2	0	0	1	0	1	1	1	0	0	
LegSF.fam3.01860	17	28	1	1	1	1	1	2	2	4	2	2	0	1	1	1	1	1	4	2	
LegSF.fam3.01861	18	45	2	2	1	3	2	1	6	3	2	3	3	3	1	2	3	2	3	3	
LegSF.fam3.01862	18	55	2	2	2	3	2	3	5	2	9	3	3	2	1	4	3	3	3	3	
LegSF.fam3.01863	17	20	1	2	1	1	1	2	2	1	1	1	0	1	1	1	1	1	1	1	
LegSF.fam3.01864	18	30	1	1	1	2	1	1	2	5	2	1	3	1	1	2	2	2	1	1	
LegSF.fam3.01865	16	18	1	1	1	1	1	1	2	2	1	1	0	1	1	1	1	0	1	1	
LegSF.fam3.01866	17	22	1	0	1	1	1	1	2	1	1	1	2	1	1	2	1	2	2	1	
LegSF.fam3.01867	18	58	2	2	2	3	3	2	7	2	4	3	3	2	3	4	2	5	3	6	
LegSF.fam3.01868	17	28	1	1	1	1	1	7	2	1	2	1	1	1	2	2	1	2	0	1	
LegSF.fam3.01869	18	22	1	1	1	1	1	1	4	1	1	1	1	1	1	2	1	1	1	1	
LegSF.fam3.01870	18	45	2	1	2	5	2	2	4	2	2	2	4	2	2	4	2	3	2	2	
LegSF.fam3.01871	18	34	1	1	1	2	1	2	4	3	3	3	2	3	1	1	2	2	1	1	
LegSF.fam3.01872	18	26	1	1	1	2	1	1	3	1	1	1	1	2	2	2	1	2	1	2	
LegSF.fam3.01873	18	42	2	1	2	2	2	3	3	3	2	2	3	3	2	4	2	1	2	3	
LegSF.fam3.01874	17	26	1	3	1	2	1	2	2	1	0	1	1	1	2	2	1	2	1	2	
LegSF.fam3.01875	10	19	0	1	2	1	1	0	6	0	0	0	1	2	0	1	0	1	0	3	
LegSF.fam3.01876	18	50	3	2	3	4	2	4	4	2	2	1	4	2	1	3	4	3	3	3	
LegSF.fam3.01877	3	7	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	1	
LegSF.fam3.01878	18	43	12	1	2	2	2	2	2	1	3	2	2	1	1	2	2	3	2	1	
LegSF.fam3.01879	18	27	1	2	3	2	1	1	2	1	1	1	2	1	1	2	1	3	1	1	
LegSF.fam3.01880	17	37	0	1	1	1	1	2	1	2	1	2	1	1	1	1	17	1	2	1	
LegSF.fam3.01881	18	19	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	
LegSF.fam3.01882	18	66	2	4	3	4	4	3	6	5	3	4	5	3	3	6	2	3	4	2	
LegSF.fam3.01883	17	26	1	1	1	1	1	1	3	1	1	1	0	5	1	2	2	1	2	1	
LegSF.fam3.01884	18	50	3	1	2	4	2	3	4	2	4	2	3	2	3	4	3	4	2	2	
LegSF.fam3.01885	18	55	3	4	2	4	2	4	8	2	3	2	2	4	2	4	2	3	2	2	
LegSF.fam3.01886	15	20	1	1	2	1	0	0	2	2	2	1	1	1	2	1	1	0	1	1	
LegSF.fam3.01887	18	22	1	1	1	2	1	2	2	1	1	1	1	1	2	1	1	1	1	1	
LegSF.fam3.01888	18	33	2	1	1	2	2	1	3	4	1	2	2	2	2	1	1	2	3	1	
LegSF.fam3.01889	18	38	2	1	2	2	2	2	4	4	2	2	2	2	2	1	2	2	2	2	
LegSF.fam3.01890	18	31	2	1	1	2	2	1	3	2	1	2	1	2	2	3	2	1	2	1	
LegSF.fam3.01891	18	33	2	1	1	2	2	1	3	1	3	2	3	2	2	1	1	2	1	3	
LegSF.fam3.01892	17	53	5	2	0	3	2	6	6	1	8	1	3	2	3	2	4	2	1	2	
LegSF.fam3.01893	17	25	1	1	1	2	1	1	2	4	1	1	2	0	1	2	1	2	1	1	
LegSF.fam3.01894	16	40	1	2	3	2	1	0	7	3	8	1	0	3	1	2	3	1	1	1	
LegSF.fam3.01895	16	21	2	1	1	2	1	1	2	1	2	1	0	1	1	1	1	0	1	2	
LegSF.fam3.01896	18	28	1	2	3	1	2	1	2	2	2	1	1	2	1	2	1	1	1	2	
LegSF.fam3.01897	18	21	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	
LegSF.fam3.01898	18	65	4	3	5	3	3	3	5	4	4	2	5	3	4	6	2	4	2	3	
LegSF.fam3.01899	17	21	1	1	1	1	2	1	3	0	1	1	1	1	1	2	1	1	1	1	
LegSF.fam3.01900	18	46	2	2	2	5	2	2	5	2	2	2	3	3	2	3	2	2	3	2	
LegSF.fam3.01901	18	30	3	1	1	2	1	1	2	3	1	1	2	1	1	2	1	1	2	4	
LegSF.fam3.01902	13	18	2	1	0	1	1	2	0	0	0	1	2	0	1	2	2	1	1	1	
LegSF.fam3.01903	17	24	1	1	1	2	1	2	2	1	2	1	1	2	1	1	1	1	3	0	
LegSF.fam3.01904	16	18	1	0	3	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	
LegSF.fam3.01905	10	41	0	0	0	0	4	0	0	2	5	1	21	2	1	2	0	1	0	2	
LegSF.fam3.01906	18	32	3	2	2	2	1	2	2	4	1	1	1	1	1	2	1	2	1	3	
LegSF.fam3.01907	5	11	0	0	0	1	3	0	2	0	0	0	0	0	0	4	0	1	0	0	
LegSF.fam3.01908	16	23	4	1	1	1	1	1	2	2	1	1	0	1	1	2	0	2	1	1	
LegSF.fam3.01909	16	16	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	
LegSF.fam3.01910	18	31	2	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	1	1	
LegSF.fam3.01911	16	29	2	2	2	2	1	2	4	0	2	1	2	2	1	2	0	2	1	1	
LegSF.fam3.01912	10	32	0	6	1	8	4	1	0	0	0	0	6	0	3	1	1	0	0	1	
LegSF.fam3.01913	18	48	2	2	3	4	3	3	4	2	4	2	4	3	2	2	3	1	2	2	
LegSF.fam3.01914	18	27	1	1	2	2	1	1	3	2	1	1	2	2	2	2	1	1	1	1	
LegSF.fam3.01915	18	151	4	10	3	6	5	8	10	12	12	10	6	6	7	13	4	10	11	14	
LegSF.fam3.01916	9	41	0	1	0	11	7	0	1	3	1	0	6	9	0	0	0	2	0	0	
LegSF.fam3.01917	18	19	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	
LegSF.fam3.01918	13	15	1	1	1	1	1	1	1	2	1	0	2	1	0	0	1	1	0	0	
LegSF.fam3.01919	11	50	6	1	1	4	8	3	0	0	10	0	1	0	0	13	1	2	0	0	
LegSF.fam3.01920	2	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	
LegSF.fam3.01921	18	32	2	1	3	2	1	2	3	3	1	1	1	2	2	2	1	3	1	1	
LegSF.fam3.01922	18	35	2	1	2	1	1	1	4	2	3	2	1	1	3	3	1	1	5	1	
LegSF.fam3.01923	18	43	1	2	3	4	2	1	3	3	1	2	3	2	2	5	2	3	2	2	
LegSF.fam3.01924	6	75	1	0	0	35	24	0	4	0	0	0	2	0	0	9	0	0	0	0	
LegSF.fam3.01925	18	65	6	2	3	5	3	3	4	2	3	3	2	6	2	7	3	5	3	3	
LegSF.fam3.01926	16	32	5	1	2	3	2	2	2	2	1	1	2	3	1	1	2	0	0	2	
LegSF.fam3.01927	18	50	4	2	1	3	3	2	3	2	3	2	3	2	8	2	2	3	1	4	
LegSF.fam3.01928	18	32	2	1	1	2	2	1	4	2	2	1	2	1	2	2	3	2	1	1	
LegSF.fam3.01929	18	54	3	3	1	5	4	2	6	3	2	2	5	3	2	3	2	3	2	3	
LegSF.fam3.01930	18	36	1	2	1	3	2	2	4	1	3	1	2	2	1	4	2	2	1	2	
LegSF.fam3.01931	18	64	2	2	2	4	3	3	4	2	7	3	4	4	2	5	3	7	3	4	
LegSF.fam3.01932	7	28	3	0	0	9	3	0	0	0	0	0	6	0	0	0	1	5	1	0	
LegSF.fam3.01933	18	53	3	2	2	2	2	5	4	4	4	2	6	2	2	3	3	2	2	3	
LegSF.fam3.01934	8	17	4	0	1	1	3	3	0	0	0	0	2	0	0	0	2	1	0	0	
LegSF.fam3.01935	17	30	2	1	1	2	2	2	2	2	3	1	0	1	2	2	2	2	1	2	
LegSF.fam3.01936	18	30	1	2	1	1	1	2	2	2	3	2	1	1	1	1	1	4	2	2	
LegSF.fam3.01937	18	22	1	2	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	
LegSF.fam3.01938	18	56	3	3	4	3	2	2	5	3	3	2	5	2	2	4	2	7	2	2	
LegSF.fam3.01939	2	6	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	
LegSF.fam3.01940	18	61	2	3	4	4	2	4	4	4	8	1	1	4	1	4	2	6	1	6	
LegSF.fam3.01941	18	49	2	2	4	3	2	2	3	4	3	6	3	2	1	2	2	2	4	2	
LegSF.fam3.01942	18	35	3	2	2	1	1	2	2	2	2	2	2	3	1	2	3	2	2	1	
LegSF.fam3.01943	5	16	0	0	0	0	2	2	2	0	5	0	0	5	0	0	0	0	0	0	
LegSF.fam3.01944	17	26	1	1	1	2	1	1	4	1	1	3	1	1	1	1	1	2	3	0	
LegSF.fam3.01945	16	19	1	1	1	1	1	1	2	0	2	1	2	1	1	1	0	1	1	1	
LegSF.fam3.01946	16	34	1	2	2	2	1	2	4	3	2	1	1	7	0	2	1	2	1	0	
LegSF.fam3.01947	2	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
LegSF.fam3.01948	18	58	3	2	3	5	3	3	6	3	3	3	2	2	3	4	3	4	3	3	
LegSF.fam3.01949	18	61	3	4	3	4	2	3	9	4	4	2	3	5	1	3	4	4	2	1	
LegSF.fam3.01950	18	99	5	4	6	5	3	6	8	9	5	6	4	5	7	6	5	5	5	5	
LegSF.fam3.01951	18	59	2	5	3	4	2	3	10	4	5	2	1	5	2	3	2	3	2	1	
LegSF.fam3.01952	18	113	7	6	8	8	4	5	8	7	9	5	6	4	4	7	8	7	5	5	
LegSF.fam3.01953	18	81	5	2	4	5	3	6	7	4	3	5	4	4	4	5	7	4	4	5	
LegSF.fam3.01954	18	78	4	3	3	6	3	4	9	5	3	3	3	4	3	5	4	5	3	8	
LegSF.fam3.01955	18	64	5	2	3	4	3	5	6	4	2	2	2	2	2	5	3	5	2	7	
LegSF.fam3.01956	18	82	3	6	4	6	3	3	8	7	6	4	4	5	4	6	3	4	3	3	
LegSF.fam3.01957	18	100	8	2	4	5	4	5	3	7	4	15	7	3	2	8	4	5	10	4	
LegSF.fam3.01958	18	89	5	5	5	7	3	6	10	3	3	4	6	4	3	6	6	6	3	4	
LegSF.fam3.01959	18	79	3	4	5	5	2	5	9	4	4	3	3	5	3	5	8	4	4	3	
LegSF.fam3.01960	18	90	5	5	3	7	3	4	10	6	5	3	6	4	3	6	5	8	3	4	
LegSF.fam3.01961	18	47	2	4	3	3	2	2	5	3	3	2	3	3	2	2	1	3	2	2	
LegSF.fam3.01962	18	32	3	2	1	2	1	2	4	2	2	1	2	2	1	2	1	2	1	1	
LegSF.fam3.01963	18	90	4	4	6	6	3	4	8	9	5	3	6	6	4	5	4	5	5	3	
LegSF.fam3.01964	18	79	6	4	2	6	2	4	11	7	5	1	4	5	3	9	1	5	3	1	
LegSF.fam3.01965	18	73	3	3	3	6	3	4	9	7	2	3	4	3	3	5	3	4	3	5	
LegSF.fam3.01966	18	88	5	4	5	6	3	4	10	11	4	3	6	6	3	5	2	5	3	3	
LegSF.fam3.01967	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	
LegSF.fam3.01968	18	72	3	3	3	4	3	6	11	4	5	3	4	5	3	5	2	2	3	3	
LegSF.fam3.01969	18	135	3	5	5	6	3	4	11	10	2	5	4	3	46	9	3	4	9	3	
LegSF.fam3.01970	18	70	5	3	6	4	2	3	6	5	3	3	3	3	3	4	6	5	3	3	
LegSF.fam3.01971	18	63	4	4	1	3	3	3	7	2	7	3	3	3	3	6	2	4	3	2	
LegSF.fam3.01972	18	57	2	3	6	3	4	2	6	2	3	2	4	4	2	3	3	3	3	2	
LegSF.fam3.01973	17	48	3	4	3	3	2	2	7	2	3	2	2	4	2	3	0	2	2	2	
LegSF.fam3.01974	18	80	5	3	3	5	3	5	10	5	4	3	6	6	3	5	4	4	3	3	
LegSF.fam3.01975	18	75	5	3	6	5	3	5	8	5	5	3	4	4	3	4	2	4	3	3	
LegSF.fam3.01976	18	83	6	7	4	6	3	4	9	4	3	3	4	4	3	5	6	5	3	4	
LegSF.fam3.01977	18	89	6	7	4	6	3	6	8	6	5	3	5	4	3	6	5	6	3	3	
LegSF.fam3.01978	18	82	4	5	3	6	3	3	11	5	4	3	6	6	3	4	3	5	3	5	
LegSF.fam3.01979	17	62	2	4	2	2	4	4	7	7	4	4	0	4	3	2	3	3	4	3	
LegSF.fam3.01980	18	84	6	3	5	6	3	6	8	3	4	5	6	4	3	5	5	2	5	5	
LegSF.fam3.01981	18	94	6	6	5	6	3	6	10	7	5	3	6	5	3	6	6	5	3	3	
LegSF.fam3.01982	18	92	3	4	6	6	4	5	10	6	4	6	5	4	4	6	5	6	5	3	
LegSF.fam3.01983	18	77	3	4	4	5	4	3	11	4	4	3	4	4	3	6	4	4	4	3	
LegSF.fam3.01984	17	68	2	3	3	5	2	8	3	4	10	1	3	5	8	3	0	6	1	1	
LegSF.fam3.01985	18	84	3	4	3	5	5	3	7	8	4	7	6	4	3	5	3	5	6	3	
LegSF.fam3.01986	18	56	2	4	3	3	2	3	7	5	4	2	3	4	2	3	3	3	2	1	
LegSF.fam3.01987	4	9	0	0	0	0	0	1	0	1	3	0	0	0	0	0	0	0	0	4	
LegSF.fam3.01988	6	33	0	1	0	0	0	0	7	2	19	0	0	3	0	0	0	1	0	0	
LegSF.fam3.01989	18	93	3	4	8	5	3	7	9	5	10	4	4	4	3	7	4	3	4	6	
LegSF.fam3.01990	18	74	3	4	5	5	3	3	6	5	3	4	4	3	5	5	3	5	4	4	
LegSF.fam3.01991	18	43	5	1	2	2	2	4	4	1	1	3	2	2	2	3	2	2	3	2	
LegSF.fam3.01992	18	52	3	2	3	4	4	3	4	1	4	2	4	2	2	4	2	3	2	3	
LegSF.fam3.01993	18	115	5	6	5	6	4	6	10	5	5	5	6	5	5	6	5	8	15	8	
LegSF.fam3.01994	18	72	5	3	4	5	3	5	7	4	4	3	2	3	3	5	5	4	3	4	
LegSF.fam3.01995	18	39	2	4	2	3	2	2	5	3	2	1	1	2	1	2	2	2	1	2	
LegSF.fam3.01996	18	69	4	2	3	4	2	4	6	4	3	3	4	3	4	7	5	5	3	3	
LegSF.fam3.01997	18	53	2	2	4	3	2	2	5	4	3	3	2	3	4	3	2	3	4	2	
LegSF.fam3.01998	18	52	2	5	2	4	2	3	2	9	2	2	3	1	2	4	2	3	2	2	
LegSF.fam3.01999	18	42	2	3	2	3	2	1	6	2	2	2	1	3	2	2	1	3	2	3	
LegSF.fam3.02000	18	69	2	4	3	6	3	4	6	5	4	3	3	3	4	5	4	4	3	3	
LegSF.fam3.02001	18	56	4	2	2	4	2	3	4	2	3	2	4	2	2	3	3	5	2	7	
LegSF.fam3.02002	18	66	3	2	4	6	3	3	6	2	3	2	6	4	3	5	4	4	2	4	
LegSF.fam3.02003	18	76	4	5	4	4	3	4	9	5	3	3	4	5	3	6	4	4	3	3	
LegSF.fam3.02004	14	69	1	2	0	8	3	1	2	4	17	2	1	0	2	7	0	14	5	0	
LegSF.fam3.02005	18	54	5	2	3	4	2	2	3	4	3	2	3	3	2	2	3	4	3	4	
LegSF.fam3.02006	18	84	3	7	3	6	4	4	13	3	9	2	5	5	3	5	2	6	2	2	
LegSF.fam3.02007	18	90	4	5	5	6	3	4	10	5	4	4	6	4	4	4	3	7	4	8	
LegSF.fam3.02008	18	55	4	4	1	3	2	2	7	7	5	2	3	4	1	1	2	1	3	3	
LegSF.fam3.02009	18	65	3	4	3	5	3	3	6	5	3	2	2	3	4	6	3	5	2	3	
LegSF.fam3.02010	18	65	6	4	3	3	2	3	7	4	3	3	3	5	3	3	4	4	3	2	
LegSF.fam3.02011	18	87	4	5	3	7	3	10	8	4	5	4	5	4	4	5	5	3	4	4	
LegSF.fam3.02012	18	86	7	4	3	6	4	5	10	5	5	2	5	5	4	5	5	6	2	3	
LegSF.fam3.02013	18	251	17	14	2	14	15	7	35	29	26	10	15	24	7	7	10	4	10	5	
LegSF.fam3.02014	18	116	17	9	4	6	3	4	19	8	5	3	8	7	3	4	4	3	3	6	
LegSF.fam3.02015	17	100	2	8	0	11	7	4	17	5	4	6	2	3	5	6	3	4	6	7	
LegSF.fam3.02016	18	104	9	3	3	6	3	8	11	10	13	2	6	6	2	6	5	5	2	4	
LegSF.fam3.02017	18	166	4	3	1	8	10	14	14	7	11	9	4	6	7	5	10	4	19	30	
LegSF.fam3.02018	18	88	7	3	4	5	5	7	8	6	5	3	4	4	3	6	5	6	3	4	
LegSF.fam3.02019	18	139	7	5	5	17	9	6	9	6	8	8	6	5	14	10	3	3	8	10	
LegSF.fam3.02020	18	236	13	9	13	16	20	9	20	17	18	9	16	15	5	18	4	11	12	11	
LegSF.fam3.02021	18	85	2	5	3	8	3	3	8	5	17	2	5	4	3	3	5	4	2	3	
LegSF.fam3.02022	18	121	10	10	3	5	4	6	14	11	12	6	3	8	4	5	6	3	6	5	
LegSF.fam3.02023	18	96	7	6	5	8	6	4	7	5	6	4	6	5	8	2	4	6	4	3	
LegSF.fam3.02024	18	94	5	5	3	5	3	2	11	7	20	3	4	7	2	3	2	4	6	2	
LegSF.fam3.02026	18	72	2	3	12	5	4	4	5	4	8	2	2	2	3	5	4	2	3	2	
LegSF.fam3.02027	18	55	3	2	2	6	3	3	5	4	3	1	4	3	1	3	3	5	1	3	
LegSF.fam3.02028	18	114	5	5	4	8	6	3	9	8	17	1	5	6	8	4	1	6	2	16	
LegSF.fam3.02029	18	112	3	6	7	9	5	5	10	6	5	8	7	5	9	6	3	4	8	6	
LegSF.fam3.02030	18	139	7	8	4	8	4	7	15	10	22	6	2	7	3	11	6	4	6	9	
LegSF.fam3.02031	18	81	3	2	4	4	2	4	23	4	7	3	2	10	2	2	1	3	3	2	
LegSF.fam3.02032	18	71	4	3	2	2	3	4	6	4	3	5	3	3	3	5	7	5	5	4	
LegSF.fam3.02033	18	132	7	6	10	8	10	8	11	7	6	4	7	7	10	8	7	7	4	5	
LegSF.fam3.02034	18	64	3	3	3	6	3	5	6	4	3	2	3	3	2	6	4	3	2	3	
LegSF.fam3.02035	18	82	4	4	4	6	3	4	8	4	4	4	5	4	4	5	3	7	4	5	
LegSF.fam3.02036	18	47	2	2	2	4	2	3	4	2	6	2	2	2	2	3	1	3	2	3	
LegSF.fam3.02037	18	65	3	3	3	5	3	3	7	3	3	3	4	4	3	3	2	5	3	5	
LegSF.fam3.02038	18	70	3	6	14	4	1	3	5	5	6	1	4	4	2	2	3	3	2	2	
LegSF.fam3.02039	18	84	5	4	5	6	3	6	9	4	5	3	3	5	3	5	6	6	3	3	
LegSF.fam3.02040	18	114	5	5	6	6	7	5	9	7	9	4	4	6	11	6	7	4	4	9	
LegSF.fam3.02041	18	92	5	5	5	6	3	6	10	6	5	3	4	5	4	6	5	6	3	5	
LegSF.fam3.02042	18	70	4	4	2	5	3	3	9	5	4	2	4	5	2	5	4	5	2	2	
LegSF.fam3.02043	18	107	4	8	5	6	4	6	12	11	7	5	6	7	4	5	5	4	4	4	
LegSF.fam3.02044	18	108	6	7	5	7	4	5	12	8	6	3	7	7	3	6	3	8	7	4	
LegSF.fam3.02045	18	80	5	3	3	6	3	3	9	7	7	3	4	5	3	6	4	3	3	3	
LegSF.fam3.02046	18	89	5	5	4	6	3	5	10	7	7	4	3	5	3	6	3	7	3	3	
LegSF.fam3.02047	18	115	7	4	2	8	6	13	5	3	11	5	7	5	7	7	8	6	6	5	
LegSF.fam3.02048	18	93	4	4	10	6	3	4	10	8	5	3	4	6	3	6	8	3	3	3	
LegSF.fam3.02049	18	96	6	5	5	6	3	6	9	7	4	4	4	5	4	5	5	6	4	8	
LegSF.fam3.02050	18	129	6	8	7	8	6	6	20	10	8	3	6	8	3	6	5	14	3	2	
LegSF.fam3.02051	18	71	3	3	4	6	3	4	6	1	4	3	6	4	3	6	5	4	3	3	
LegSF.fam3.02052	18	81	4	4	3	5	3	4	8	4	9	3	4	4	3	7	4	6	3	3	
LegSF.fam3.02053	18	90	6	5	7	5	3	6	10	3	6	3	3	5	3	5	5	6	4	5	
LegSF.fam3.02054	18	89	5	5	8	7	3	7	7	6	4	3	5	5	3	4	6	5	3	3	
LegSF.fam3.02055	18	110	6	5	7	7	5	8	13	9	7	3	6	6	3	7	6	6	3	3	
LegSF.fam3.02056	18	85	6	4	4	6	3	8	8	5	4	3	6	4	3	6	4	5	3	3	
LegSF.fam3.02057	18	103	4	5	6	7	3	5	13	5	8	4	6	6	3	6	8	5	4	5	
LegSF.fam3.02058	18	91	4	5	6	5	3	4	9	6	9	3	7	5	3	5	4	4	4	5	
LegSF.fam3.02059	18	86	5	5	3	6	3	8	9	7	5	3	4	5	3	5	3	5	3	4	
LegSF.fam3.02060	18	99	4	4	3	10	6	4	8	8	5	4	6	5	4	8	7	5	3	5	
LegSF.fam3.02061	18	80	4	6	4	6	3	7	8	4	4	3	4	4	3	5	4	5	3	3	
LegSF.fam3.02062	18	82	3	5	2	5	3	4	11	5	5	3	5	5	3	6	4	6	3	4	
LegSF.fam3.02063	18	92	4	5	3	7	4	4	10	5	4	3	5	4	4	5	14	4	3	4	
LegSF.fam3.02064	18	72	3	5	4	4	3	2	8	3	3	3	5	4	3	6	4	5	3	4	
LegSF.fam3.02065	18	77	4	6	4	4	3	5	6	6	4	3	3	4	3	6	4	6	3	3	
LegSF.fam3.02066	18	84	3	4	6	5	4	4	6	9	7	4	3	5	3	5	2	6	4	4	
LegSF.fam3.02067	18	71	3	5	3	4	2	3	6	5	12	2	2	3	2	4	4	4	2	5	
LegSF.fam3.02068	18	79	4	5	3	5	3	4	10	4	4	4	4	6	3	6	4	3	4	3	
LegSF.fam3.02069	18	79	5	5	3	6	4	4	10	3	5	3	4	5	3	5	4	5	3	2	
LegSF.fam3.02070	18	95	6	6	4	6	3	6	11	6	5	3	6	6	3	5	7	6	3	3	
LegSF.fam3.02071	18	99	6	5	5	6	3	6	10	9	6	3	6	5	3	6	6	7	3	4	
LegSF.fam3.02072	18	80	5	3	5	6	4	4	10	4	4	2	5	5	3	5	4	6	2	3	
LegSF.fam3.02073	18	94	6	3	8	6	4	3	6	3	5	4	4	3	5	7	5	6	4	12	
LegSF.fam3.02074	18	90	12	6	4	6	3	5	9	4	3	3	6	5	3	6	4	5	3	3	
LegSF.fam3.02075	18	111	9	8	4	5	2	7	17	10	9	3	4	7	3	5	5	5	4	4	
LegSF.fam3.02076	18	67	5	3	2	4	3	4	6	3	4	3	4	3	3	4	6	4	3	3	
LegSF.fam3.02077	18	72	6	3	5	5	3	4	9	4	7	2	2	4	2	3	5	4	2	2	
LegSF.fam3.02078	18	99	6	7	2	7	3	6	13	10	8	3	3	5	3	6	6	5	3	3	
LegSF.fam3.02079	15	49	0	6	2	0	1	4	4	7	6	2	1	5	0	3	2	1	3	2	
LegSF.fam3.02080	18	78	4	3	5	5	4	4	9	5	4	3	2	4	5	5	4	5	3	4	
LegSF.fam3.02081	10	18	0	0	0	1	2	0	1	1	5	0	0	1	1	1	3	0	0	2	
LegSF.fam3.02082	1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	
LegSF.fam3.02083	9	10	0	0	1	1	0	0	1	0	2	1	0	0	1	0	1	1	1	0	
LegSF.fam3.02084	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
LegSF.fam3.02085	6	16	0	0	1	1	0	0	1	1	11	0	1	0	0	0	0	0	0	0	
LegSF.fam3.02086	4	19	0	0	0	0	0	0	0	0	9	6	0	2	0	0	0	0	2	0	
LegSF.fam3.02087	14	68	2	2	0	12	1	1	0	8	13	10	4	0	2	2	2	1	8	0	
LegSF.fam3.02088	7	13	2	2	0	0	0	0	1	2	2	0	0	1	0	0	3	0	0	0	
LegSF.fam3.02089	12	127	2	3	1	0	1	1	0	4	1	39	0	0	7	0	1	1	66	0	
LegSF.fam3.02090	13	49	1	2	1	1	1	12	1	1	19	0	0	0	6	1	2	1	0	0	
LegSF.fam3.02091	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	
LegSF.fam3.02092	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
LegSF.fam3.02093	5	114	0	0	0	0	0	0	7	1	102	0	3	1	0	0	0	0	0	0	
LegSF.fam3.02094	10	65	0	0	1	4	6	1	2	4	19	13	0	0	0	0	5	0	10	0	
LegSF.fam3.02095	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
LegSF.fam3.02096	12	20	1	0	1	1	1	1	0	0	0	3	2	0	3	2	1	1	3	0	
LegSF.fam3.02097	1	12	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	
LegSF.fam3.02098	3	14	0	0	0	0	0	0	2	4	8	0	0	0	0	0	0	0	0	0	
